author,text,likes,time,label
@TehManis-x1y,"Ini bukan pulau Jawa , jadi gak perlu lah jadi bencana nasional 😂😂😂
Itu pemikiran elite politik pusat di Jawa 😂😂",0,2 bulan yang lalu,1
@AlexandraDewi23,"Dengan bencana ini BBM jadi sulit ,ada anomali yang biasa belanja ke Aceh (pengebor BBM lokal ilegal ) jadi gak bisa belanja ,itu dari plat merah",0,2 bulan yang lalu,0
@BajangDanish,Mirisss ....rakyat kembali jadi korban,0,2 bulan yang lalu,0
@adrihaji1634,"Narasi yg anda, Tempo dan netizen lainnya sampaikan tampak terstruktur, sistematis dan masif yang diniatkan agar rakyat terhasut ( tapi dipoles atas nama kritikan dan demokrasi) bahwa rakat Sumatera merasakan ketidak adilan dibandingkan dengan rakat di Jawa, bahkan dinarasikan juga rakyat Sumatera ingin memisahkan diri, akhirnya dibantah oleh rakyat Sumatera snediri yg begitu antusias dan histeris menyambut Presiden dilokasi pengungsian. Jadi yg perlu diperbaiki itu bukan kinerja pemerintah, tapi Nalar anda dan netizan, niat anda dan netizen utk bangsa ini dan tentu juga wasan anda dan wawasan netizen.  Pertanyaan utk anda dan netizan, saat anda yg mengaku dan merasa pintar dan benar, lalu fakta dilapangan menunjukkan itu salah, saat itu terjadi apakah kalian puna rasa malu atau tida.",0,2 bulan yang lalu,0
@TiniKartini-p5r,"Bang....bikin petisi Sumatera untuk menghukum pejabat dan mantan pejabat dari sejak jaman SBY(ZH,saya dulu sering ikut berita  beliau Mentri yang urusannya hutan )hingga jaman Jokowi... akhir...dan saya kira hampir seluruh pulau besar mereka andil kerusakan disana.Petisi ambil harta kekayaannya dan blokir keuangan Mereka....untuk awal memberi bantuan...dan membangun kembali selanjutnya... baru hukum...atau jika ada hukuman rakyat dilegalkan ...untuk...
Kesal banget cuma bisa komentar 😢",0,2 bulan yang lalu,2
@ozinieh,"Kalimantan juga sama, pembangunan timpang",0,2 bulan yang lalu (diedit),1
@Ahmadyani-b6g,Apa2 Nasional nasi doang yg dia kenal pejabat yg byk duit bantu dong jgn ngumpet.,0,2 bulan yang lalu,2
@RoyKeane-z3g,KETIKA RAKYAT BERTERIAK.BUTUH BANTUAN PENETAPAN STATUS BENCANA NASIONAL SANG PRESIDEN OMON OMON BERAT UNTUK BICARA !!! DIAM TAK BERANI BICARA !!! TAPI KETIKA SANG KRONI NYA JOKOWI TERLIBAT MASALAH HITANG KERETA CEPAT SANG PRESIDEN LANGSUNG BICARA TEGAS PASANG BADAN BUAT JOKOWI !!! TERNYATA HARGA JOKOWI LEBIH TINGGI DARI PADA TERIAKAN DAN PENDERITAAN RAKYAT !!! BUKTI KALAU SEORANG PRESIDEN LEBIH MEMILIH KRONI NYA KETIMBANG RAKYAT NYA !!! MEMALUKAN DI GAJI RAKYAT !!! TAPI MENGHIANATI RAKYAT !!!,0,2 bulan yang lalu,1
@SekretariatGDA,"Bang Ferry... 
Ini ada warga sumbar yg terpaksa nyewa alat berat demi menemukan jasad ibu nya. Tolong di speak up. 
https://youtube.com/shorts/DJKZpq18GHs?si=bJrOVTkW5mgaUR3U",0,2 bulan yang lalu,1
@SanmasaIsmuwangi,sepemikiran bang,0,2 bulan yang lalu,1
@GgbTrf,"Kemana pemerintah jawa,taik kalo joget2 korup no1,itu",0,2 bulan yang lalu,1
@sumardititen2344,"bencana nasional apa hasil karya rezim??? 
yg ugal2n buka perijinan tambang/eksploitasi alam tanpa pengkajian???? 
coba tlg di jwb",0,2 bulan yang lalu,1
@sigitchannel6237,Ayok sodaraku yang terkena musibah... Tetap tegar ya.. selipkan lah doa walau cuma sekali agar para pemimpin yang tamak segera di azab. Doakan mereka smua agar dapat azab di dunia dan di akhirat... Doa orang yang terkena musibah insya Alloh murah di ijabah.. selipkanlah di setiap doa kalian. Agar pemimpin yang tamak segera hilang di ganti pemimpin yang baik. Amin,0,2 bulan yang lalu,2
@azzamkiriha1111,Yang berhak mengubah statusnya BNPT,0,2 bulan yang lalu,1
@KaiOrtiz-f9u,"Presiden turun lokasi bencana. Si Puan DPRRI, dan menteri menteri yang bersangkutan dimana?",0,2 bulan yang lalu,1
@draktiviar6953,"Ini yg katanya hidup utk rakyat. Hutan digundul, paham ngak akibatnya terhadap rakyat. Seharusnya pejabat daerah melibatkan rakyat dalam menjaga wilayahnya.",0,2 bulan yang lalu (diedit),1
@RohmanSuparman-j8z,Sumatra itu kedepan akan menjadi milik asing pr kapitalis  Barat...,0,2 bulan yang lalu,1
@xcool1915,Prabowo gak meningkatkan status bencana menjadi tingkat nasional hanya untuk melindungi jokowi dan kroni2 yg masih dikabinet pemerintah yg berperan penting perusakan indonesia. 😢😢😢,0,2 bulan yang lalu,0
@galendo7dullahis701,Presiden nya  otaknya jongkok,0,2 bulan yang lalu,1
@milagilmetdinova,Gak perlu di tetapkan bencana klo ditetapkan bencana nanti asuransi gak mau bayar kerugian,0,2 bulan yang lalu,0
@indokeren3311,"Adili Jokowi, Luhut dan kroni2 lainnya",0,2 bulan yang lalu,1
@Mohd.Rasulan,Iq78/IQ 15 rm itu indodesh maaf pak president 😂😂😂,0,2 bulan yang lalu,1
@WildanHaircut,Pemerintah diam saja kenapaaaa !!!  ini bencana nasionall,0,2 bulan yang lalu,1
@user-ih5im2hc1y,Perbanyak helikopter buat ddistribusi bantuan,0,2 bulan yang lalu,2
@sanggarkopi4805,Kira-kira para pelaku merasa bersalah g ya 😢,0,2 bulan yang lalu,0
@MeisyaChacha,"Sudah 500 orang lebih korban bang. Dukung terus pembabatan hutan demi gelondongan, sawit dan tambang..",0,2 bulan yang lalu,1
@lexxaxell-i7c,sikat aja bang,0,2 bulan yang lalu,1
@hafizamu8647,pemerintah negara republik indonesia telah meengirimkan bantuan 4 pesawat buat korban banjir sumatera HHUUUUEEEEBAAAT😱😤kenapa kita jelata merasa spertinya bencana sumatera tak lebih dari palestina🤪🥱🥱✌️✌️,0,2 bulan yang lalu,0
@helen_astuti45,"Bencana bukan akhir segalanya, bareng-bareng pasti bisa bangkit",0,2 bulan yang lalu,1
@kenzi_pratama739,"Tindakan cepat pemerintah sangat berarti, bantu sekali buat korban bencana di Sumatera",0,2 bulan yang lalu,1
@IraAri-e1d3e,Apapun pemimpin nya bumer akan bobrok negara ini,0,2 bulan yang lalu,1
@azkia_salsabila28,"Langkah cepat pemerintah emang patut diapresiasi, ayo terus bergerak untuk pemulihan",0,2 bulan yang lalu,1
@maya_putri72,Solidaritas nasional terbukti lewat kebijakan konkret dan kerja sama di lapangan,0,2 bulan yang lalu,1
@febri_sasongko40,"Semangat tim relawan, aparat, dan seluruh rakyat Sumatera, bareng pemerintah pasti bisa bangkit bareng",0,2 bulan yang lalu,2
@alfredoedobintang,Yang penting harus bertanggung jawab orang atau badan yang membuat kebijakan penebangan hutan pembukaan lahan  tambang ….. itu intinya…. Kalau hutan ngak ditebang ngak akan terjadi ae,0,2 bulan yang lalu,0
@marwanchannel9991,"penyebab ke 1.karena sebelumnya indonesia di pimpin oleh presiden palsu,dan dilanjutkan oleh presiden yang menjalankan keberlanjutan dari sang pemilik ijazah palsu.",0,2 bulan yang lalu,1
@RobbyPangaribuan-l7u,"Sejak thn 1990 hingga sekarang seluruh hutan Sumatera, Kakimantan,Sulawesi, Papua,  tiap hari hutannya ditebang pembalakan liar dan yg berijin   Hutan beralih fungsi,  Pejabat2 Pusat Daerah, DPR, JENDERAL2  JADI BEKINGNYA, KIRUPSI KOLUSI DIMANA MANA,  MARI KITA TONTON TIAP TAHUN PASTI BANJIR DASYAT TERJADI LAGI.",1,2 bulan yang lalu,0
@rupindamanalu8297,"Bang daerah Barus Tapanuli Tengah SOS bang, tolong disuarakan bang, listrik 1 minggu mati dan susah sinyal, bahan pokok menipis bang",0,2 bulan yang lalu,0
@tommyjogisinabariba3665,"Tambang illegal dimana mana... hutan gundul dmna mna... Koruptor pun smw nya d pemerintahan Indonesia ini... Tolong ya pak... Hati kalian uda tidak ada kah??? ribuan mati gara gara pejabat rakus serakah.... Jangan Rakyat sampai murka , pada saatnya , Rakyat akan reaksi lebih gila lgi.... Kebutuhan hidup tinggi... Tp Cakap kalian sepele kali... Mana Janji Manismu...",0,2 bulan yang lalu,0
@irvanmaulana8855,"Bang.. mungkin indonesia terlalu luas untuk dijadikan 1 negara. 😅 Cabang pemerintahannya kebanyakan, lahan korupsi banyak. Presiden 2 di awal doang bagus makin kesini makin keteteran. Coba liat negara tetangga yg wilayahnya kecil .. makmur2 aja. 😅 Maap haya menghayal Saja 😅",0,2 bulan yang lalu,2
@RisdaPutri-iq6mb,"Sy komen setelah nonton video zulhas di densu.. pembukaan lahan menjadi +- untuk perkebunan, tp ya gitu masalah utamanya ternyata di TATA RUANG yg gatau ilmunya dipakai atau engga.. selain itu kebiasaan Indo yg menyepelekan AMDAL sehingga gagal dalam mengantisipasi bencana lingkungan.. turut berduka untuk sodaraku di pulau sumatra dari jawa",0,2 bulan yang lalu,0
@davarizky8087,Fery Irwandi adalah manusia paling OPTIMIS di Indonesia. Orang presiden nya lagi main cosplay jadi superman malah di kasih saran. Engga capek bang optimis terus?,0,2 bulan yang lalu,1
@Akun-Anomali-v2h,karthula lebih cocok dijadikan bencana nasional,0,2 bulan yang lalu,1
@bayubayu4777,Binatang semua pejabat2. Kami di Aceh banyak kehilangan keluarga,0,2 bulan yang lalu,1
@noviarhidayat2646,"Saya sependapat Uda Fery, orang tua saya Minang tulen, rasa kecewa saya kepada pemerintah saat dalam, pemerintah tidak ada niat keluarkan status bencana nasional , karena sudah tetapkan bencana nasional maka negara luar akan kirim bantuan , dan negara luar ikut expedisi penyebab kejadian di Sumatra.
PBB akan keluar sangsi keras kepada presiden dan negara Indonesia.
Kebencian rakyat akan dalam dilubang kebencian kalau benca nasional tidak secara 1 Minggu ini.",0,2 bulan yang lalu,0
@FatmawatiSyam-j9e,BAPAK PRABOWO MEMANG HARUS SECEPATNYA BERPIKIR UTK  MENETAPKAN DGN PIKIRAN JERNIH TENTANG AA YG WAJIB DILAKUKAN...... SEMUA BENCANA YG MEMAKAN KORBAN YG SANGAT BANYAK INI BUTUH DIBANTU AGAR MEREKA BISABTUMBUH KEMBALI MENATA HIDUPNYA... MEMPERBAIKI HIDUPNYA... DAN MEREKA ADALAH RAKYAT DARI DAERAH YG PUNYA HARTA TERPENDAM YG DIKUASAI OLEH NEGARA BERDASARKAN UUD45... DAN PANCASILA... JANGAN LAGI SALAH MELANGKAH BAPAK PRABOWO... JANGAN LAGI MENGAMBIL HARTA PULAU SUMATERA UTK MEMBANGUN PULAU JAWA... TOLONG BANGUN KEMBALI PULAU SUMATERA DGN SUMBER DAYA MINERAL YG MEREKA MILIKI... JANGAN ADA LAGI PERMAINAN KEPENTINGAN... ANDA BERJANJI MAU BERTOBAT BAPAK PRABOWO... LAKUKAN SEGERA...,0,2 bulan yang lalu,1
@KevinJonathan19,"Terus pemerintah sekarang ngapain? 
Anjing memang, pas ada bencana gini semuanya gada yg peduli seolah olah cuman hal sepele. Brengsek memang pemerintah Indonesia pejabat Indonesia ini. Bisanya cuman korupsi, korupsi, korupsi, anjing.",0,2 bulan yang lalu,2
@muhammadmuslim4307,"Kalo mau nyalahin bisa jadi paling bersalah tetep perangkat daerahnya sendiri, plus saya yakin pasti entah berapa itu orang""di sana juga sudah membela daerahnya, hutannya, tapi tetap kalah sama pemimpin mereka, disisi lain pasti ada juga masyarakat sana yang bekerja di perusahaan terkait, mereka pasti dilema mau nyalahin perusahaannya tapi mereka kerja di sana, mau tidak menyalahkan tapi emang salah perusahaannya, simpel nya salah masyarakat disana juga diam saja giliran di masukan ke perusahaannya,",0,2 bulan yang lalu,0
@cliperplusenamdua,Daerah LANGKAT hadir bg fer...dri seminggu lampu mati+jaringan hilang akhirnya bisa online lgi walau sinyal cuma 2 garis!!!😢,0,2 bulan yang lalu,0
@gadingfx8491,"sulit. karena presiden ini adalah agen palestina yang menyamar, alais presiden palestina yang berkantor dinusantara ..",0,2 bulan yang lalu,0
@Dayatna,FERRY IRWANDI 1 : 0 pemerintah,0,2 bulan yang lalu,1
@Bedok-h5k,#prabowoout,0,2 bulan yang lalu,1
@cahilang8732,"Jangan DULU meributkan atau membesar²kan status bencana nasional atau apa,, ini akan menjadi konflik baru yg berkelanjutan.
Yg harus fokus bagaimana untuk terus memberikan bantuan² untuk korban banjir disana.",0,2 bulan yang lalu (diedit),0
@gadispekerjapendukungIRT4114,Berharap banget banyak media internasional melihat ini biar dimarahi itu pemerintah kita,0,2 bulan yang lalu,0
@PardaMean-r8r,setuju bang,0,2 bulan yang lalu,2
@abiyan_zamran,"Dengan gotong royong semua elemen, Sumatera pasti bisa keluar dari masa sulit ini",0,2 bulan yang lalu,0
@bieeeiz,ya Allah sakit sekali hati ini.keserakahan  menghancurkan semuanya,0,2 bulan yang lalu,0
@ubaituakik1648,"... nte kn dari Sumbar/Padang,,,, jgn sombong dan suka pamer kekayaan,,,,,bilangin sama kaum nte y yg tinggal di Jakarta...
PEDIHNYA.",0,2 bulan yang lalu,1
@teaodine3739,Inilh teguran2...buat kita smua....,0,2 bulan yang lalu,1
@naycel02029,"Presiden kalian bisnis nya apa?
Sumber utama bisnis nya berasal darimana?
Cari tau , terus coba mikir...
#samaajapenjahatjuga",0,2 bulan yang lalu,1
@BayuSekartaji-b5s,MANUSIA BOTOL. BODOH DAN TOLOL. KO BENCANA NASIONAL.. MANUSIA YG PAS PEMBAGIAN OTAK. MAK BAPAKNYA GA HADIR... . BENCANA LOKAL KO NASIONAL,0,2 bulan yang lalu,1
@bar-barchannel,"Presiden masa bodoh mungkin, yg terpenting mungkin infestasi lancar dan Mentri bahlul kenyang",0,2 bulan yang lalu,2
@javanesephilosophy9125,Apakah anda sudah kirim bantuan yang real buat saudara2 kita yg terkena bencana,0,2 bulan yang lalu,2
@selpanoviyani7623,"Menuai HASIL 10 TAHUN terakhir Gunung diKeruk, Hutan diBabat buat memperkaya ANJING-ANJING KORUP..... Rakyat yg jadi Korban..... ANJINGLAH INDONESIA INI KAPAN BISA BERUBAH PEMERINTAHANNYA😡",0,2 bulan yang lalu,0
@Nobody-z18,repot kalo masih ada yang ngomong kalo musibah ini parahnya cuma di medsos saja....😞,0,2 bulan yang lalu,0
@Nobody-z18,repot kalo masih ada yang ngomong kalo musibah ini parahnya cuma di medsos saja....😞,0,2 bulan yang lalu,0
@atenglenon,"Pertama, mohon maaf saya cuma bisa berdoa yg terbaik untuk sumatra, saudara kami bangsa indonesia..
Lalu, Gw punya request nggak populer..
Kemenhut dongo coba diganti rocky gerung, beliau kan cukup concern dgn kelestarian alam.. klo belajarnya gw yakin cepet, gw cuma mau liat itu bisa ga teori2nya diaplikasikan..
Klo dia dikasih jabatan dan banyak godaan kkn, masih lempeng ga..
Bisa ga bantuin Pak Prabowo dgn masuk ke pemerintahan..",0,2 bulan yang lalu (diedit),2
@anggaraska_fadli,"Nggak mudah hadapi bencana, tapi aksi nyata gunakan seluruh kekuatan nasional bikin yakin bisa",0,2 bulan yang lalu,1
@zelfilesparisiens1180,#SUMATRAMERDEKA !!,0,2 bulan yang lalu,1
@haririski6123,"Kenapa juga harus dialihkan ke isu2 lain ya seperti keagamaan, seperti contoh ; Nu yang harus menjadi ""tameng"", masyarakat akan digiring untuk lari ke sana, mending hujat/speak up ke "" Selain pemerintahan"", emang jago banget yah orang2 atas.",0,2 bulan yang lalu,1
@opposkw1006,Dipusat mcm pukimak kepala butoh..yg nama nya bencana musibah harus berstatus bencana NASIONAL.,0,2 bulan yang lalu,1
@zelfilesparisiens1180,"Saya anak dari orang tua jawa dan sumatra tapi saya lahir dan besar dijawa ketika ada kesempatan mudik pulang kampung saya ke sumatera selatan ,oku timur , ogan ilir dan danau ranau dan saya begitu kaget ketika ada ketimpangan sosial paling basic paling mendasar dengan pulau jawa listrik,infrastruktur,pangan,dsb. Kawasan penuh pohon sawit dan karet , jalan masih lumpur merah yg lengket ama ban , listrik tidak rata hanya kota saja dan masih banyak lagi . Lalu saya bertanya dalam benak kok bisa dsni transport susah hanya bisa mengakses antar kota pake motor pretelan yg ga ada plat ,spion yg penting bisa jalan sedangkan DIJAWA MACET !! . Saya tanya ayah saya dan jawabannya hanya 1 kalimat itulah kenapa ayah merantau ke jawa nak demi kehidupan yg lebih baik keluar dari lingkungan kriminalitas masa muda dan menjemput jodoh ibumu haha . Saya ikut prihatin separuh jiwa saya asal Sumatera ada melayu dalam darah saya pesan saya jika ada rakyat sumatra membaca ini mohon pertimbangkan untuk merdeka lepas dari indonesia karena per 2025 sebuah pembuktian kalian itu hanyalah tanah untuk sawit saja !! Jangan biarkan anak cucu kalian merasakan penderitaan yg sama",2,2 bulan yang lalu,0
@dydFai95,Sampai detik ini pun masih belum ditetapkan sebagai Darurat Bencana Nasional bang. Sebetulnya apa sih kriteria dari pemerintah agar suatu kemalangan bisa disebut bencana nasional? Minimal berapa ribu korban nyawanya? Minimal berapa juta hektar luas terdampaknya? Minimal setinggi berapa meter banjirnya? Gimanaa gimana...ya Allah saudara²kuuu....😢😢,0,2 bulan yang lalu,0
@siska_yulinda,"Nggak cuma janji, pemerintah langsung turun tangan ikut bantu, keren banget",0,2 bulan yang lalu,2
@muhamadhirman544,"Sudah kejadian pemerintah sibuk dan saling menyalahkan, bobroknya pemerintah Indonesia ini..😢😢",0,2 bulan yang lalu,1
@HideSeek-n7b,"Klu nyalahin kerusakan alam ya selain pejabat daerah  dan masyarakat sekitar ikut andil. 
Mau dikata apa. Mereka yang tahu dan mengiyakan , klu emang pejabatnya dipilih dengan benar ya tidak akan liat dalam mebalak hutan. Lingkungan bukan hanya 1 orang saja yang menjaga tapi semua nya . Klu masayakary teriak pasti juga akan takut pejabatnya. Sory ya . Janga buat kambing hitam. 
Pikirkan solusinya sekarang pasca bencana , dan segera penanggulangan nya , klau cari yang salah Tidka ada titik temu.
Menjaga alam kewajiban kita semua. Bukan seglitir orang ,",0,2 bulan yang lalu,0
@ARIROMADONII,Perusahaan luhut yg bikin keos bnyak gelondongan,0,2 bulan yang lalu,1
@antowijanarko9796,Belum ditetapkan sebagai bencana nasional kenapa ya?,0,2 bulan yang lalu,1
@HeriYanto-l4b7l,"Yah akurasa ini cukup untuk di status bencana  asional,,,, yah karna daerah tersebut mati dari infrastuktu2 yang ada",0,2 bulan yang lalu,0
@HideSeek-n7b,"Apalah artinya nama. Yang penting solusi setelah bencana. 
Dan penanggulangan nya.",0,2 bulan yang lalu,2
@ekosupriyanto9344,"Apabila ditetapkan sebagai bencana nasional, dan akhirnya berkaitan dengan cost, mungkin salah satunya penghentian sementara MBG dan dananya dialihkan buat membantu saudara2 di Sumatra yg sedang terkena musibah.",0,2 bulan yang lalu,1
@ASA-mananiy,"Sumatera merdeka, cari wilayah yg kosong jadikan ibukotanya.",0,2 bulan yang lalu (diedit),1
@aristabudisetyawan7874,Saya melihat itu bukan bencana alam tapi pembunuhan masal,0,2 bulan yang lalu (diedit),1
@JalalBonjeruk,"Kenapa pemerintahan pusat selalu lelet ya?
Bukan bermaksud menyanjung Pak Anies Baswedan, saat kami di Lombok mengalami gempa yang pertama kali mengunjungi dan menyalurkan bantuan untuk para Korban adalah Pak Anies dan Pemda DKI. Masa sekelas pemerintah pusat kalah sama pemerintah daerah?",0,2 bulan yang lalu,1
@inegolcollection2398,"Uda ferry, selipkan saketek video galodo di koto tuo, tapek nyo di daerah simpang galodo, nan ma aia galodo dari koto tuo menuju ka koto gadang, nan ma koto gadang ko merupakan tampek pak prabowo ketek tingga beberapa waktu saat kerjadian PRRI thn 50an dlu",0,2 bulan yang lalu (diedit),1
@ahbarfatahullah5926,"Gempa bumi, tsunami dan likuifaksi di Sulawesi Tengah dulu juga sangat parah. Tp Tidak di tetapkan sebagai bencana nasional.  😢",0,2 bulan yang lalu,0
@lahpiye5229,Tinggal tunggu nasib ikn kayak apa ntar,0,2 bulan yang lalu,1
@didikpurwanto2375,Menurut saya bang syarat fit and propertest calon presiden dan wapres serta calon kepala daerah lainnya wajib mempunyai visi dan misi tentang perlindungan hutan dan rehabilitasinya serta mempunyai wawasan cukup tentang lingkungan hidup. Dua permasalahan yang nyata di negeri ini. Korupsi dan kerusakan lingkungan.,0,2 bulan yang lalu,0
@EddyShine-jl8bj,"Klo ngomong sih gampang boss ini udh terjadi..klo emang lebih pinter knp ga masuk dalam kabinet pemerintahan aja biar solusi2 bisa di perjuangkan .
balik lagi kemasyarakat bisa gak menjaga alam..",0,2 bulan yang lalu,2
